"id","year","estado","estado_id","municipio","municipio_id","tomas"
"2638","2017","Sinaloa","25","Mocorito","","8"
"2639","2017","Sinaloa","25","Salvador Alvarado","","11"
"2640","2017","Sonora","26","Cajeme","","2"
"2641","2017","Sonora","26","Guaymas","","1"
"2642","2017","Tabasco","27","Cardenas","","3"
"2643","2017","Tabasco","27","Huimanguillo","","8"
"2644","2017","Tamaulipas","28","Altamira","","59"
"2645","2017","Tamaulipas","28","Gonzalez","","15"
"2646","2017","Tamaulipas","28","Matamoros","","7"
"2647","2017","Tamaulipas","28","Reynosa","","7"
"2648","2017","Tamaulipas","28","Rio Bravo","","26"
"2649","2017","Tamaulipas","28","Valle Hermoso","","1"
"2650","2017","Tamaulipas","28","Victoria","","1"
"2651","2017","Tlaxcala","29","Calpulalpan","","8"
"2652","2017","Tlaxcala","29","Nanacamilpa De Mariano Arista","","3"
"2653","2017","Tlaxcala","29","Nativitas","","1"
"2654","2017","Veracruz","30","Acayucan","","14"
"2655","2017","Veracruz","30","Amatlan De Los Reyes","","1"
"2656","2017","Veracruz","30","Chinameca","","1"
"2657","2017","Veracruz","30","Coatzintla","","1"
"2658","2017","Veracruz","30","Cosamaloapan De Carpio","","3"
"2659","2017","Veracruz","30","Cosoleacaque","","3"
"2660","2017","Veracruz","30","Cuichapa","","1"
"2661","2017","Veracruz","30","Hueyapan De Ocampo","","11"
"2662","2017","Veracruz","30","Huiloapan De Cuauhtemoc","","3"
"2663","2017","Veracruz","30","Isla","","1"
"2664","2017","Veracruz","30","Ixtaczoquitlan","","3"
"2665","2017","Veracruz","30","Jaltipan","","2"
"2666","2017","Veracruz","30","Jose Azueta","","1"
"2667","2017","Veracruz","30","Juan Rodriguez Clara","","17"
"2668","2017","Veracruz","30","Oluta","","2"
"2669","2017","Veracruz","30","Omealca","","6"
"2670","2017","Veracruz","30","Orizaba","","1"
"2671","2017","Veracruz","30","Rio Blanco","","3"
"2672","2017","Veracruz","30","San Juan Evangelista","","1"
"2673","2017","Veracruz","30","Texistepec","","7"
"2674","2017","Veracruz","30","Tierra Blanca","","22"
"2675","2017","Veracruz","30","Tihuatlan","","2"
"2676","2017","Veracruz","30","Tres Valles","","4"
