numero_de_proyecto,clave_de_programa,Fondo,id_entidad,entidad,id_municipio,municipio,proyecto,monto,Pagado
2320,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,16,COENEO,,16250000,0
2321,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,18,COPÁNDARO,,2400000,0
2322,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,31,EPITACIO HUERTA,,5000000,0
2323,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,32,ERONGARÍCUARO,,3000000,0
2324,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,34,HIDALGO,,3500000,0
2325,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,36,HUANDACAREO,,1644706,0
2326,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,37,HUANIQUEO,,750000,0
2327,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,38,HUETAMO,,8000000,0
2328,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,39,HUIRAMBA,,2000000,0
2329,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,40,INDAPARAPEO,,1000000,0
2330,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,41,IRIMBO,,10000000,0
2331,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,43,JACONA,,1000000,0
2332,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,44,JIMÉNEZ,,1300000,0
2333,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,113,JOSÉ SIXTO VERDUZCO,,6151599,0
2334,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,46,JUÁREZ,,3000000,0
2335,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,35,LA HUACANA,,7170847,0
2336,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,69,LA PIEDAD,,1430000,0
2337,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,48,LAGUNILLAS,,4500000,0
2338,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,52,LÁZARO CÁRDENAS,,10423754,0
2339,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,49,MADERO,,4000000,0
2340,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,50,MARAVATÍO,,2439757,0
2341,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,51,MARCOS CASTELLANOS,,10000000,0
2342,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,53,MORELIA,,14000000,0
2343,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,54,MORELOS,,1922730,0
2344,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,57,NOCUPÉTARO,,3500000,0
2345,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,59,NUEVO URECHO,,1300000,0
2346,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,60,NUMARÁN,,4500000,0
2347,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,62,PAJACUARÁN,,3500000,0
2348,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,63,PANINDÍCUARO,,1300000,0
2349,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,65,PARACHO,,2095456,0
2350,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,68,PERIBÁN,,4500000,0
2351,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,70,PURÉPERO,,3152439,0
2352,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,71,PURUÁNDIRO,,359699,0
2353,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,72,QUERÉNDARO,,19600000,0
2354,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,76,SAHUAYO,,4500000,0
2355,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,79,SALVADOR ESCALANTE,,1300000,0
2356,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,78,SANTA ANA MAYA,,1200000,0
2357,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,82,TACÁMBARO,,3000000,0
2358,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,83,TANCÍTARO,,3000000,0
2359,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,84,TANGAMANDAPIO,,2500000,0
2360,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,85,TANGANCÍCUARO,,4500000,0
2361,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,86,TANHUATO,,3300000,0
2362,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,87,TARETAN,,4500000,0
2363,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,92,TIQUICHEO DE NICOLÁS ROMERO,,1300000,0
2364,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,94,TLAZAZALCA,,1000000,0
2365,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,96,TUMBISCATÍO,,2000000,0
2366,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,98,TUXPAN,,6300000,0
2367,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,101,TZITZIO,,1600000,0
2368,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,102,URUAPAN,,1300000,0
2369,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,103,VENUSTIANO CARRANZA,,1300000,0
2370,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,104,VILLAMAR,,4000000,0
2371,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,107,ZACAPU,,13000000,0
2372,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,111,ZIRACUARETIRO,,7425000,0
2373,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,112,ZITÁCUARO,,6550000,0
2374,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,1,AMACUZAC,,6000000,0
2375,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,3,AXOCHIAPAN,,4356046,0
2376,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,4,AYALA,,10718664,0
2377,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,5,COATLÁN DEL RÍO,,8000000,0
2378,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,6,CUAUTLA,,18000000,0
2379,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,7,CUERNAVACA,,2641290,0
2380,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,8,EMILIANO ZAPATA,,5700000,0
2381,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,10,JANTETELCO,,4300000,0
2382,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,11,JIUTEPEC,,27000000,0
2383,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,12,JOJUTLA,,7500000,0
2384,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,13,JONACATEPEC,,2000000,0
2385,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,14,MAZATEPEC,,10000000,0
2386,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,15,MIACATLÁN,,12167718,0
2387,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,18,TEMIXCO,,1500000,0
2388,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,33,TEMOAC,,7478911,0
2389,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,19,TEPALCINGO,,2196428,0
2390,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,20,TEPOZTLÁN,,3000000,0
2391,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,21,TETECALA,,3500000,0
2392,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,22,TETELA DEL VOLCÁN,,10850500,0
2393,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,24,TLALTIZAPÁN DE ZAPATA,,874082,0
2394,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,25,TLAQUILTENANGO,,20000000,0
2395,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,28,XOCHITEPEC,,15306745,0
2396,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,29,YAUTEPEC,,26142615,0
2397,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,30,YECAPIXTLA,,5000000,0
2398,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,31,ZACATEPEC,,1844000,0
2399,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,32,ZACUALPAN DE AMILPAS,,1123000,0
2400,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,2,AHUACATLÁN,,3000000,0
2401,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,3,AMATLÁN DE CAÑAS,,3000000,0
2402,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,9,DEL NAYAR,,14000000,0
2403,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,5,HUAJICORI,,6000000,0
2404,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,19,LA YESCA,,6000000,0
2405,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,10,ROSAMORADA,,6000000,0
2406,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,12,SAN BLAS,,9000000,0
2407,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,14,SANTA MARÍA DEL ORO,,2500000,0
2408,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,16,TECUALA,,6000000,0
2409,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,8,XALISCO,,2500000,0
2410,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,1,ABASOLO,,2000000,0
2411,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,4,ALLENDE,,12000000,0
2412,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,6,APODACA,,6000000,0
2413,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,7,ARAMBERRI,,5000000,0
2414,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,9,CADEREYTA JIMÉNEZ,,5000000,0
2415,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,11,CERRALVO,,18000000,0
2416,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,14,DOCTOR ARROYO,,5000000,0
2417,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,21,GENERAL ESCOBEDO,,5000000,0
2418,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,22,GENERAL TERÁN,,25500000,0
2419,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,26,GUADALUPE,,34050000,0
2420,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,47,HIDALGO,,3000000,0
2421,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,30,ITURBIDE,,325347,0
2422,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,31,JUÁREZ,,33500000,0
2423,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,33,LINARES,,2000000,0
2424,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,38,MONTEMORELOS,,37500000,0
2425,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,39,MONTERREY,,34124653,0
2426,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,46,SAN NICOLÁS DE LOS GARZA,,83000000,0
2427,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,19,SAN PEDRO GARZA GARCÍA,,12000000,0
2428,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,48,SANTA CATARINA,,37000000,0
2429,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,49,SANTIAGO,,7000000,0
2430,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,4,ASUNCIÓN CUYOTEPEJI,,1500000,0
2431,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,6,ASUNCIÓN NOCHIXTLÁN,,900000,0
2432,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,25,CHAHUITES,,2000000,0
2433,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,26,CHALCATONGO DE HIDALGO,,4000000,0
2434,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,21,COSOLAPA,,1901000,0
2435,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,23,CUILÁPAM DE GUERRERO,,2999000,0
2436,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,,5755000,0
2437,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,39,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,,43351000,0
2438,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,43,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,,1799999,0
2439,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,397,HEROICA CIUDAD DE TLAXIACO,,2000000,0
2440,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,44,LOMA BONITA,,17700000,0
2441,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,53,MAGDALENA TLACOTEPEC,,2000000,0
2442,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,57,MATÍAS ROMERO AVENDAÑO,,8800000,0
2443,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,58,MAZATLÁN VILLA DE FLORES,,1999999,0
2444,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,67,OAXACA DE JUÁREZ,,6001000,0
2445,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,70,PINOTEPA DE DON LUIS,,1700000,0
2446,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,73,PUTLA VILLA DE GUERRERO,,2651000,0
2447,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,102,SAN ANDRÉS ZAUTLA,,5000000,0
2448,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,116,SAN BARTOLOMÉ AYAUTLA,,7999889,0
2449,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,124,SAN BLAS ATEMPA,,11000000,0
2450,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,157,SAN JACINTO AMILPAS,,10000000,0
2451,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,164,SAN JORGE NUCHITA,,1500000,0
2452,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,177,SAN JUAN BAUTISTA CUICATLÁN,,500000,0
2453,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,181,SAN JUAN BAUTISTA SUCHITEPEC,,1500000,0
2454,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,184,SAN JUAN BAUTISTA TUXTEPEC,,17310000,0
2455,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,559,SAN JUAN BAUTISTA VALLE NACIONAL,,2501000,0
2456,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,185,SAN JUAN CACAHUATEPEC,,2000000,0
2457,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,207,SAN JUAN MAZATLÁN,,1000000,0
2458,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,232,SAN LUCAS OJITLÁN,,5070000,0
2459,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,237,SAN MARCOS ARTEAGA,,2000000,0
2460,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,267,SAN MIGUEL DEL RÍO,,2999766,0
2461,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,294,SAN PABLO HUITZO,,1000000,0
2462,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,298,SAN PABLO VILLA DE MITLA,,6510000,0
2463,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,300,SAN PEDRO AMUZGOS,,1199000,0
2464,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,310,SAN PEDRO IXTLAHUACA,,2000000,0
2465,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,324,SAN PEDRO POCHUTLA,,3935002,0
2466,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,337,SAN PEDRO Y SAN PABLO AYUTLA,,2070000,0
2467,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,345,SAN SEBASTIÁN IXCAPA,,2000000,0
2468,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,352,SAN SIMÓN ZAHUATLÁN,,2000000,0
2469,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,535,SAN VICENTE LACHIXÍO,,2300000,0
2470,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,358,SANTA ANA TLAPACOYAN,,3000234,0
2471,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,364,SANTA CATARINA JUQUILA,,2000000,0
2472,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,375,SANTA CRUZ AMILPAS,,2000000,0
2473,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,385,SANTA CRUZ XOXOCOTLÁN,,18450111,0
2474,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,569,SANTA INÉS DE ZARAGOZA,,600000,0
2475,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,413,SANTA MARÍA HUATULCO,,13500000,0
2476,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,417,SANTA MARÍA JACATEPEC,,1800000,0
2477,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,420,SANTA MARÍA LACHIXÍO,,2999000,0
2478,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,439,SANTA MARÍA TONAMECA,,2000000,0
2479,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,447,SANTA MARÍA ZACATEPEC,,2501000,0
