CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_NVA_ALIANZA_PVEM,PRI_PS_PVEM,PRI_PS_NVA_ALIANZA,PVEM_PS_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PS,PVEM_NVA_ALIANZA,PVEM_PS,NVA_ALIANZA_PS,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,5,YAUHQUEMEHCAN,11,MUÑOZ DE DOMINGO ARENAS,162,B,128,76,88,20,1,4,2,5,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,333,16,349,488,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,11,MUÑOZ DE DOMINGO ARENAS,162,C01,91,107,87,27,2,5,0,6,15,2,0,0,0,0,0,0,0,0,1,0,0,2,0,345,13,358,488,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,11,MUÑOZ DE DOMINGO ARENAS,163,B,75,128,82,15,1,6,0,0,14,0,3,0,0,0,2,0,1,0,0,1,0,0,0,328,14,342,476,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,11,MUÑOZ DE DOMINGO ARENAS,164,B,46,75,41,10,0,3,2,0,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,194,10,204,252,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,165,B,112,143,113,6,18,3,46,4,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0,470,7,477,648,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,165,C01,134,149,109,1,10,3,44,4,23,1,1,0,0,0,0,1,0,0,0,0,0,0,0,480,13,493,647,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,165,C02,121,162,95,2,12,1,36,2,18,1,2,0,0,0,0,0,0,0,0,0,0,1,0,453,8,461,647,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,167,B,59,81,36,1,1,2,10,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215,6,221,335,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,168,B,186,198,58,3,2,1,13,1,16,0,0,0,0,0,0,2,1,0,0,0,0,4,0,485,15,500,664,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,169,B,75,55,33,0,2,1,5,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,180,5,185,229,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,170,B,266,90,54,2,2,7,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,13,488,697,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,171,B,85,85,40,0,2,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1,221,288,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,172,B,73,69,49,0,3,1,8,0,17,0,0,0,0,0,0,2,0,0,0,0,0,1,0,223,5,228,300,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,173,B,102,72,25,2,2,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,217,7,224,290,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,174,B,56,48,39,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,5,161,195,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,175,B,85,167,90,0,0,4,4,4,46,1,0,0,0,0,0,1,0,0,0,0,0,3,0,405,6,411,569,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,176,B,83,117,67,3,3,1,6,0,19,0,0,0,0,0,0,1,0,0,0,0,0,4,0,304,7,311,402,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,177,B,53,162,20,0,3,1,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,8,261,346,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,178,B,64,127,64,8,3,4,9,4,38,6,0,0,0,0,0,0,0,0,0,0,0,5,0,332,12,344,682,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,178,C01,86,91,51,11,5,6,26,2,38,5,0,0,0,0,0,2,0,0,0,0,0,9,0,332,17,349,682,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,178,C02,105,113,67,20,1,7,17,5,28,2,0,0,0,0,0,1,1,0,0,0,0,12,0,379,13,392,682,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,178,C03,101,106,61,11,5,6,23,2,36,3,0,0,0,0,0,0,0,0,0,0,0,9,0,363,9,372,682,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,178,C04,92,128,70,18,4,12,10,5,32,5,0,0,0,0,0,0,0,0,0,0,0,12,0,388,12,400,681,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,179,B,74,122,79,5,1,7,10,5,24,1,1,0,0,0,0,0,1,0,0,0,0,8,0,338,12,350,730,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,179,C01,66,114,79,5,1,9,12,3,34,2,1,1,0,0,0,2,0,0,0,0,0,6,0,335,12,347,730,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,179,C02,77,129,86,9,3,8,4,3,30,2,0,1,0,0,0,0,0,0,0,0,0,2,0,354,12,366,729,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,179,C03,71,102,70,4,2,10,20,2,27,1,1,0,0,0,0,0,0,0,0,0,0,8,21,339,21,360,729,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,179,C04,75,129,86,5,2,7,24,1,20,1,2,0,0,0,0,0,0,0,0,1,0,20,0,373,11,384,729,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,B,79,122,83,13,5,20,8,0,31,3,0,0,0,0,0,1,0,0,0,0,0,6,1,372,14,386,614,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_11.pdf
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,C01,65,81,123,15,6,15,5,1,42,1,0,0,2,1,0,0,0,0,2,0,0,11,0,370,20,390,614,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_11.pdf
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,C02,70,108,101,4,7,13,6,4,4,3,0,0,0,0,0,2,0,0,0,0,0,4,0,326,16,342,614,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_11.pdf
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,C03,73,94,101,10,5,12,7,2,24,7,0,0,0,0,0,2,1,0,0,0,0,6,0,344,13,357,614,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_11.pdf
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,C04,96,100,91,13,4,23,7,2,21,2,0,1,0,0,0,0,0,1,0,0,0,3,0,364,17,381,614,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_11.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,181,B,90,136,79,2,3,9,10,3,40,3,2,0,0,0,0,0,0,1,0,0,0,11,0,389,18,407,696,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,181,C01,71,114,117,3,4,6,14,3,34,1,1,1,0,0,0,0,0,0,0,0,0,13,0,382,13,395,696,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,181,C02,71,114,117,1,4,6,14,3,33,1,0,0,0,0,0,0,0,0,0,0,0,13,0,377,15,392,695,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,182,B,67,102,70,10,6,5,6,2,53,2,0,0,0,0,0,1,1,0,0,0,0,3,0,328,11,339,673,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,182,C01,66,110,78,12,5,2,11,1,27,3,1,0,1,0,0,2,0,0,0,0,0,5,0,324,10,334,673,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,183,B,59,98,86,5,6,7,5,3,48,6,0,0,0,0,0,0,0,0,0,0,0,18,1,342,15,357,671,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,183,C01,82,107,96,5,2,11,7,1,42,2,0,0,0,0,0,0,0,0,0,0,0,6,0,361,7,368,671,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,183,C02,54,110,87,7,0,8,6,7,40,2,1,0,0,0,0,2,0,0,0,0,0,12,1,337,9,346,670,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,184,B,89,177,55,8,2,5,9,2,16,2,0,0,0,0,0,1,0,1,0,0,0,0,0,367,26,393,618,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,184,C01,74,155,77,8,6,5,12,4,32,1,0,0,0,0,0,1,0,0,0,0,0,4,0,379,15,394,617,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,185,B,60,122,93,11,4,7,9,3,37,1,0,0,0,0,0,0,1,0,0,0,0,10,1,359,20,379,668,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,185,C01,77,101,84,5,7,7,6,5,39,5,0,1,0,0,0,2,0,0,0,0,0,11,0,350,14,364,667,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,186,B,64,134,61,11,6,6,11,6,45,2,0,0,0,0,0,2,0,0,0,0,0,10,1,359,11,370,621,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,186,C01,74,154,82,6,2,4,4,3,44,2,0,0,0,0,0,0,0,0,0,0,0,5,1,381,13,394,620,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,187,B,86,121,84,4,2,3,7,0,34,0,0,0,0,0,0,1,0,0,0,0,0,12,0,354,9,363,652,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,187,C01,76,121,65,7,1,5,9,2,24,3,0,0,0,0,0,0,1,0,0,0,0,5,0,319,11,330,652,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,187,C02,77,120,67,6,2,18,9,2,34,2,0,0,0,0,0,0,0,0,1,1,0,11,0,350,11,361,651,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,187,S01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No instalada,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,B,68,116,77,6,9,5,14,1,20,2,1,0,0,0,1,1,0,0,0,0,0,9,0,330,12,342,708,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_11.pdf
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,C01,70,91,78,14,9,0,15,7,21,3,0,1,0,0,0,0,0,0,0,0,0,5,0,314,10,324,708,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_11.pdf
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,C02,88,113,89,10,3,7,7,3,19,4,0,0,0,0,0,0,0,0,0,0,0,12,0,355,15,370,707,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_11.pdf
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,C03,58,96,78,7,2,9,11,1,22,7,1,0,0,0,0,1,1,0,0,0,0,5,0,299,11,310,707,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_11.pdf
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,C04,80,109,85,7,4,4,19,1,23,12,0,0,0,0,0,0,0,0,0,0,0,5,1,350,11,361,707,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_11.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,189,B,57,75,74,7,4,5,5,5,31,3,0,0,0,0,0,2,0,0,0,0,0,10,0,278,6,284,517,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,189,C01,60,99,74,4,1,4,7,1,20,1,0,0,0,0,0,0,0,0,0,0,0,6,0,277,11,288,517,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,189,C02,59,82,63,3,2,3,8,1,35,2,0,0,0,0,0,0,0,0,0,0,0,2,0,260,11,271,517,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,190,B,50,82,66,5,3,13,3,1,18,1,0,0,0,0,0,2,1,0,0,0,0,4,0,249,13,262,487,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,190,C01,57,81,65,4,4,13,6,7,26,0,0,0,0,0,0,0,1,0,0,0,0,6,0,270,11,281,486,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,191,B,64,109,46,18,3,8,9,2,25,1,0,1,0,0,0,1,1,0,0,0,0,5,0,293,21,314,564,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,191,C01,77,123,52,10,3,5,8,1,29,2,0,0,0,0,0,2,1,0,0,0,0,6,0,319,10,329,564,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,192,B,108,104,103,13,9,6,8,5,27,3,0,1,0,0,0,0,1,0,0,0,0,7,0,395,20,415,632,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,192,C01,82,128,109,12,3,3,8,6,24,2,0,0,0,0,0,1,0,0,0,0,0,10,0,388,14,402,632,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,192,C02,101,107,86,10,2,2,6,4,27,2,0,0,0,0,0,2,0,0,0,0,0,10,0,359,13,372,631,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,193,B,44,98,75,11,3,1,7,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,253,12,265,404,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf
